[2023-04-15 16:13:55,975] 264	T_sample 31.82	T_update 3.79	ETA 1 day, 17:53:33	expert_R_avg 0.5478 [0.6647,0.6947,0.4057,0.6518,0.8423]	expert_R_range (0.0943, 0.9877)	eps_len 48.85
[2023-04-15 16:14:30,547] 265	T_sample 30.74	T_update 3.78	ETA 1 day, 16:36:26	expert_R_avg 0.5468 [0.7100,0.6865,0.4064,0.5795,0.8414]	expert_R_range (0.1020, 0.9875)	eps_len 50.76
[2023-04-15 16:15:05,364] 266	T_sample 30.98	T_update 3.79	ETA 1 day, 16:53:04	expert_R_avg 0.5501 [0.7129,0.6848,0.4100,0.5863,0.8391]	expert_R_range (0.0645, 0.9907)	eps_len 49.28
[2023-04-15 16:15:39,533] 267	T_sample 30.31	T_update 3.81	ETA 1 day, 16:06:23	expert_R_avg 0.5436 [0.7088,0.6835,0.4022,0.5764,0.8392]	expert_R_range (0.1058, 0.9887)	eps_len 50.87
[2023-04-15 16:16:13,835] 268	T_sample 30.47	T_update 3.79	ETA 1 day, 16:15:49	expert_R_avg 0.5445 [0.7096,0.6833,0.4030,0.5789,0.8379]	expert_R_range (0.0912, 0.9855)	eps_len 51.22
[2023-04-15 16:16:47,128] 269	T_sample 29.46	T_update 3.79	ETA 1 day, 15:03:57	expert_R_avg 0.5468 [0.7091,0.6820,0.4062,0.5851,0.8373]	expert_R_range (0.0698, 0.9882)	eps_len 52.26
[2023-04-15 16:17:22,817] 270	T_sample 31.85	T_update 3.79	ETA 1 day, 17:52:16	expert_R_avg 0.5520 [0.6703,0.6963,0.4190,0.6267,0.8499]	expert_R_range (0.0936, 0.9864)	eps_len 46.97
[2023-04-15 16:17:59,067] 271	T_sample 32.42	T_update 3.79	ETA 1 day, 18:31:16	expert_R_avg 0.5553 [0.6716,0.6971,0.4250,0.6270,0.8495]	expert_R_range (0.1231, 0.9884)	eps_len 46.74
[2023-04-15 16:18:34,430] 272	T_sample 31.53	T_update 3.79	ETA 1 day, 17:28:08	expert_R_avg 0.5534 [0.6633,0.6948,0.4251,0.6295,0.8479]	expert_R_range (0.0770, 0.9870)	eps_len 48.40
[2023-04-15 16:19:09,908] 273	T_sample 31.65	T_update 3.78	ETA 1 day, 17:35:32	expert_R_avg 0.5430 [0.6673,0.6886,0.3966,0.6493,0.8370]	expert_R_range (0.0826, 0.9864)	eps_len 48.95
[2023-04-15 16:19:45,233] 274	T_sample 31.49	T_update 3.79	ETA 1 day, 17:24:15	expert_R_avg 0.5430 [0.6653,0.6894,0.3970,0.6515,0.8353]	expert_R_range (0.0892, 0.9850)	eps_len 49.82
[2023-04-15 16:20:20,555] 275	T_sample 31.52	T_update 3.75	ETA 1 day, 17:23:24	expert_R_avg 0.5487 [0.6669,0.6910,0.4070,0.6541,0.8348]	expert_R_range (0.1024, 0.9840)	eps_len 49.75
[2023-04-15 16:20:54,702] 276	T_sample 30.31	T_update 3.79	ETA 1 day, 16:00:03	expert_R_avg 0.5502 [0.6667,0.6908,0.4097,0.6556,0.8349]	expert_R_range (0.1037, 0.9843)	eps_len 51.43
[2023-04-15 16:21:28,898] 277	T_sample 30.35	T_update 3.80	ETA 1 day, 16:03:05	expert_R_avg 0.5473 [0.7168,0.6838,0.4073,0.5728,0.8356]	expert_R_range (0.0922, 0.9885)	eps_len 50.82
[2023-04-15 16:22:02,740] 278	T_sample 29.96	T_update 3.83	ETA 1 day, 15:37:34	expert_R_avg 0.5454 [0.7144,0.6817,0.4041,0.5751,0.8362]	expert_R_range (0.1058, 0.9874)	eps_len 51.89
[2023-04-15 16:22:36,327] 279	T_sample 29.77	T_update 3.77	ETA 1 day, 15:19:04	expert_R_avg 0.5471 [0.7152,0.6816,0.4066,0.5772,0.8352]	expert_R_range (0.0887, 0.9858)	eps_len 51.61
[2023-04-15 16:23:10,268] 280	T_sample 30.10	T_update 3.80	ETA 1 day, 15:43:31	expert_R_avg 0.5485 [0.7168,0.6814,0.4083,0.5790,0.8335]	expert_R_range (0.0782, 0.9873)	eps_len 51.62
[2023-04-15 16:23:44,352] 281	T_sample 30.23	T_update 3.80	ETA 1 day, 15:52:53	expert_R_avg 0.5496 [0.7184,0.6832,0.4091,0.5800,0.8340]	expert_R_range (0.0683, 0.9915)	eps_len 51.26
[2023-04-15 16:24:21,059] 282	T_sample 32.88	T_update 3.78	ETA 1 day, 18:56:40	expert_R_avg 0.5536 [0.6768,0.6923,0.4190,0.6299,0.8460]	expert_R_range (0.0461, 0.9888)	eps_len 46.43
[2023-04-15 16:24:56,965] 283	T_sample 32.07	T_update 3.79	ETA 1 day, 17:59:57	expert_R_avg 0.5537 [0.6738,0.6947,0.4211,0.6280,0.8455]	expert_R_range (0.0969, 0.9884)	eps_len 46.99
[2023-04-15 16:25:32,847] 284	T_sample 32.05	T_update 3.78	ETA 1 day, 17:57:29	expert_R_avg 0.5564 [0.6733,0.6923,0.4268,0.6297,0.8442]	expert_R_range (0.1021, 0.9856)	eps_len 47.57
[2023-04-15 16:26:08,230] 285	T_sample 31.53	T_update 3.81	ETA 1 day, 17:21:46	expert_R_avg 0.5556 [0.6672,0.6928,0.4254,0.6383,0.8427]	expert_R_range (0.0503, 0.9873)	eps_len 49.20
[2023-04-15 16:26:42,958] 286	T_sample 30.89	T_update 3.79	ETA 1 day, 16:35:28	expert_R_avg 0.5475 [0.6711,0.6841,0.4030,0.6571,0.8280]	expert_R_range (0.0677, 0.9847)	eps_len 50.38
[2023-04-15 16:27:18,080] 287	T_sample 31.27	T_update 3.81	ETA 1 day, 17:02:26	expert_R_avg 0.5472 [0.6694,0.6856,0.4036,0.6550,0.8285]	expert_R_range (0.0963, 0.9858)	eps_len 50.18
[2023-04-15 16:27:52,595] 288	T_sample 30.68	T_update 3.79	ETA 1 day, 16:18:59	expert_R_avg 0.5523 [0.6732,0.6868,0.4121,0.6552,0.8288]	expert_R_range (0.0963, 0.9851)	eps_len 50.34
[2023-04-15 16:28:26,609] 289	T_sample 30.16	T_update 3.81	ETA 1 day, 15:43:22	expert_R_avg 0.5496 [0.7209,0.6806,0.4091,0.5786,0.8298]	expert_R_range (0.0731, 0.9871)	eps_len 51.23
[2023-04-15 16:29:00,944] 290	T_sample 30.49	T_update 3.80	ETA 1 day, 16:05:12	expert_R_avg 0.5493 [0.7211,0.6784,0.4093,0.5771,0.8291]	expert_R_range (0.0809, 0.9888)	eps_len 51.21
[2023-04-15 16:29:34,666] 291	T_sample 29.89	T_update 3.79	ETA 1 day, 15:21:55	expert_R_avg 0.5511 [0.7221,0.6798,0.4109,0.5814,0.8293]	expert_R_range (0.1131, 0.9875)	eps_len 52.55
[2023-04-15 16:30:08,252] 292	T_sample 29.74	T_update 3.80	ETA 1 day, 15:11:33	expert_R_avg 0.5492 [0.7211,0.6786,0.4067,0.5844,0.8283]	expert_R_range (0.0438, 0.9880)	eps_len 53.11
[2023-04-15 16:30:41,636] 293	T_sample 29.53	T_update 3.80	ETA 1 day, 14:56:56	expert_R_avg 0.5496 [0.7200,0.6763,0.4081,0.5862,0.8264]	expert_R_range (0.0780, 0.9896)	eps_len 53.12
[2023-04-15 16:31:17,777] 294	T_sample 32.29	T_update 3.80	ETA 1 day, 18:09:45	expert_R_avg 0.5570 [0.6785,0.6899,0.4247,0.6346,0.8398]	expert_R_range (0.1124, 0.9888)	eps_len 47.24
[2023-04-15 16:31:53,826] 295	T_sample 32.21	T_update 3.80	ETA 1 day, 18:02:46	expert_R_avg 0.5576 [0.6768,0.6896,0.4258,0.6376,0.8390]	expert_R_range (0.1142, 0.9874)	eps_len 47.23
[2023-04-15 16:32:29,557] 296	T_sample 31.89	T_update 3.79	ETA 1 day, 17:39:47	expert_R_avg 0.5553 [0.6718,0.6874,0.4250,0.6349,0.8374]	expert_R_range (0.0531, 0.9868)	eps_len 48.54
[2023-04-15 16:33:05,051] 297	T_sample 31.65	T_update 3.80	ETA 1 day, 17:22:34	expert_R_avg 0.5590 [0.6718,0.6885,0.4322,0.6367,0.8354]	expert_R_range (0.1097, 0.9887)	eps_len 49.54
[2023-04-15 16:33:39,912] 298	T_sample 31.02	T_update 3.79	ETA 1 day, 16:37:34	expert_R_avg 0.5472 [0.6756,0.6811,0.4021,0.6540,0.8227]	expert_R_range (0.0976, 0.9852)	eps_len 50.52
[2023-04-15 16:34:14,983] 299	T_sample 31.21	T_update 3.81	ETA 1 day, 16:51:49	expert_R_avg 0.5478 [0.6746,0.6825,0.4050,0.6500,0.8232]	expert_R_range (0.0991, 0.9842)	eps_len 49.69
[2023-04-15 16:34:49,088] 300	T_sample 30.25	T_update 3.79	ETA 1 day, 15:42:44	expert_R_avg 0.5488 [0.6764,0.6815,0.4056,0.6522,0.8217]	expert_R_range (0.0556, 0.9836)	eps_len 51.03
[2023-04-15 16:35:23,084] 301	T_sample 30.15	T_update 3.81	ETA 1 day, 15:35:32	expert_R_avg 0.5473 [0.7232,0.6732,0.4041,0.5818,0.8211]	expert_R_range (0.0987, 0.9876)	eps_len 54.16
[2023-04-15 16:35:56,562] 302	T_sample 29.64	T_update 3.79	ETA 1 day, 14:58:43	expert_R_avg 0.5471 [0.7254,0.6757,0.4036,0.5771,0.8227]	expert_R_range (0.0732, 0.9861)	eps_len 52.70
[2023-04-15 16:36:29,951] 303	T_sample 29.60	T_update 3.75	ETA 1 day, 14:51:50	expert_R_avg 0.5484 [0.7243,0.6742,0.4059,0.5811,0.8220]	expert_R_range (0.0854, 0.9864)	eps_len 52.15
[2023-04-15 16:37:03,713] 304	T_sample 29.93	T_update 3.79	ETA 1 day, 15:17:28	expert_R_avg 0.5457 [0.7247,0.6735,0.4010,0.5784,0.8217]	expert_R_range (0.0831, 0.9849)	eps_len 53.23
[2023-04-15 16:37:37,003] 305	T_sample 29.45	T_update 3.80	ETA 1 day, 14:43:41	expert_R_avg 0.5461 [0.7248,0.6717,0.4036,0.5744,0.8203]	expert_R_range (0.1014, 0.9863)	eps_len 53.67
[2023-04-15 16:38:13,310] 306	T_sample 32.48	T_update 3.79	ETA 1 day, 18:14:11	expert_R_avg 0.5549 [0.6850,0.6874,0.4182,0.6332,0.8347]	expert_R_range (0.1319, 0.9882)	eps_len 46.73
[2023-04-15 16:38:49,156] 307	T_sample 32.02	T_update 3.78	ETA 1 day, 17:41:10	expert_R_avg 0.5558 [0.6813,0.6863,0.4214,0.6357,0.8343]	expert_R_range (0.1126, 0.9883)	eps_len 47.67
[2023-04-15 16:39:24,687] 308	T_sample 31.66	T_update 3.83	ETA 1 day, 17:18:40	expert_R_avg 0.5568 [0.6765,0.6860,0.4257,0.6363,0.8341]	expert_R_range (0.1124, 0.9862)	eps_len 49.26
[2023-04-15 16:39:59,142] 309	T_sample 30.60	T_update 3.81	ETA 1 day, 16:02:58	expert_R_avg 0.5567 [0.6728,0.6853,0.4262,0.6406,0.8320]	expert_R_range (0.0093, 0.9867)	eps_len 50.79
[2023-04-15 16:40:34,031] 310	T_sample 31.05	T_update 3.79	ETA 1 day, 16:32:33	expert_R_avg 0.5486 [0.6832,0.6791,0.4020,0.6535,0.8198]	expert_R_range (0.1147, 0.9832)	eps_len 49.88
[2023-04-15 16:41:08,854] 311	T_sample 30.99	T_update 3.79	ETA 1 day, 16:27:27	expert_R_avg 0.5485 [0.6821,0.6782,0.4032,0.6516,0.8186]	expert_R_range (0.0869, 0.9859)	eps_len 49.37
[2023-04-15 16:41:43,651] 312	T_sample 30.97	T_update 3.79	ETA 1 day, 16:25:16	expert_R_avg 0.5543 [0.6853,0.6797,0.4127,0.6538,0.8180]	expert_R_range (0.1026, 0.9858)	eps_len 49.62
[2023-04-15 16:42:17,136] 313	T_sample 29.63	T_update 3.81	ETA 1 day, 14:53:00	expert_R_avg 0.5446 [0.7277,0.6711,0.4003,0.5707,0.8192]	expert_R_range (0.1289, 0.9858)	eps_len 53.84
[2023-04-15 16:42:50,290] 314	T_sample 29.31	T_update 3.80	ETA 1 day, 14:29:19	expert_R_avg 0.5397 [0.7269,0.6721,0.3925,0.5652,0.8163]	expert_R_range (0.0848, 0.9876)	eps_len 53.95
[2023-04-15 16:43:23,290] 315	T_sample 29.15	T_update 3.80	ETA 1 day, 14:17:53	expert_R_avg 0.5474 [0.7287,0.6716,0.4048,0.5742,0.8164]	expert_R_range (0.0870, 0.9856)	eps_len 53.83
[2023-04-15 16:43:56,464] 316	T_sample 29.33	T_update 3.80	ETA 1 day, 14:29:41	expert_R_avg 0.5466 [0.7264,0.6702,0.4043,0.5750,0.8156]	expert_R_range (0.1034, 0.9876)	eps_len 55.08
[2023-04-15 16:44:29,217] 317	T_sample 28.90	T_update 3.80	ETA 1 day, 13:59:33	expert_R_avg 0.5468 [0.7288,0.6711,0.4028,0.5761,0.8156]	expert_R_range (0.1199, 0.9872)	eps_len 54.67
[2023-04-15 16:45:04,248] 318	T_sample 31.19	T_update 3.79	ETA 1 day, 16:37:54	expert_R_avg 0.5535 [0.6793,0.6856,0.4182,0.6352,0.8309]	expert_R_range (0.1212, 0.9848)	eps_len 49.38
[2023-04-15 16:45:39,560] 319	T_sample 31.46	T_update 3.81	ETA 1 day, 16:56:56	expert_R_avg 0.5571 [0.6791,0.6846,0.4254,0.6369,0.8308]	expert_R_range (0.0913, 0.9869)	eps_len 48.79
[2023-04-15 16:46:14,194] 320	T_sample 30.80	T_update 3.79	ETA 1 day, 16:09:11	expert_R_avg 0.5553 [0.6724,0.6853,0.4251,0.6367,0.8295]	expert_R_range (0.0854, 0.9897)	eps_len 50.86
[2023-04-15 16:46:48,988] 321	T_sample 30.96	T_update 3.79	ETA 1 day, 16:19:43	expert_R_avg 0.5511 [0.6838,0.6760,0.4076,0.6546,0.8134]	expert_R_range (0.0865, 0.9847)	eps_len 50.31
[2023-04-15 16:47:24,614] 322	T_sample 31.80	T_update 3.78	ETA 1 day, 17:17:01	expert_R_avg 0.5542 [0.6855,0.6760,0.4122,0.6580,0.8124]	expert_R_range (0.1065, 0.9872)	eps_len 49.87
[2023-04-15 16:47:59,118] 323	T_sample 30.66	T_update 3.79	ETA 1 day, 15:58:14	expert_R_avg 0.5562 [0.6862,0.6765,0.4155,0.6592,0.8134]	expert_R_range (0.0741, 0.9817)	eps_len 50.54
[2023-04-15 16:48:33,440] 324	T_sample 30.49	T_update 3.79	ETA 1 day, 15:45:15	expert_R_avg 0.5593 [0.6855,0.6801,0.4215,0.6593,0.8137]	expert_R_range (0.0829, 0.9824)	eps_len 51.33
[2023-04-15 16:49:06,769] 325	T_sample 29.48	T_update 3.80	ETA 1 day, 14:35:24	expert_R_avg 0.5479 [0.7341,0.6701,0.4047,0.5704,0.8144]	expert_R_range (0.0907, 0.9906)	eps_len 52.86
[2023-04-15 16:49:40,708] 326	T_sample 30.09	T_update 3.80	ETA 1 day, 15:17:14	expert_R_avg 0.5520 [0.7354,0.6740,0.4087,0.5799,0.8138]	expert_R_range (0.0656, 0.9883)	eps_len 52.48
[2023-04-15 16:50:13,850] 327	T_sample 29.28	T_update 3.81	ETA 1 day, 14:21:06	expert_R_avg 0.5490 [0.7342,0.6705,0.4055,0.5747,0.8143]	expert_R_range (0.0531, 0.9878)	eps_len 53.75
[2023-04-15 16:50:46,150] 328	T_sample 28.47	T_update 3.79	ETA 1 day, 13:22:18	expert_R_avg 0.5460 [0.7314,0.6710,0.4010,0.5742,0.8119]	expert_R_range (0.0376, 0.9865)	eps_len 56.03
[2023-04-15 16:51:19,082] 329	T_sample 29.08	T_update 3.81	ETA 1 day, 14:05:41	expert_R_avg 0.5450 [0.7338,0.6681,0.3996,0.5701,0.8106]	expert_R_range (0.1018, 0.9862)	eps_len 55.14
[2023-04-15 16:51:54,844] 330	T_sample 31.93	T_update 3.78	ETA 1 day, 17:21:37	expert_R_avg 0.5579 [0.6878,0.6821,0.4233,0.6379,0.8262]	expert_R_range (0.1067, 0.9865)	eps_len 48.49
[2023-04-15 16:52:29,913] 331	T_sample 31.23	T_update 3.80	ETA 1 day, 16:33:09	expert_R_avg 0.5603 [0.6814,0.6820,0.4301,0.6421,0.8267]	expert_R_range (0.1034, 0.9862)	eps_len 49.20
[2023-04-15 16:53:05,067] 332	T_sample 31.32	T_update 3.79	ETA 1 day, 16:38:19	expert_R_avg 0.5606 [0.6827,0.6829,0.4299,0.6424,0.8254]	expert_R_range (0.0755, 0.9854)	eps_len 50.24
[2023-04-15 16:53:39,079] 333	T_sample 30.18	T_update 3.78	ETA 1 day, 15:18:13	expert_R_avg 0.5546 [0.6872,0.6735,0.4117,0.6615,0.8085]	expert_R_range (0.0952, 0.9883)	eps_len 51.30
[2023-04-15 16:54:13,387] 334	T_sample 30.48	T_update 3.79	ETA 1 day, 15:38:35	expert_R_avg 0.5576 [0.6880,0.6745,0.4165,0.6643,0.8073]	expert_R_range (0.0364, 0.9856)	eps_len 51.04
[2023-04-15 16:54:48,078] 335	T_sample 30.86	T_update 3.78	ETA 1 day, 16:04:29	expert_R_avg 0.5610 [0.6882,0.6755,0.4246,0.6605,0.8084]	expert_R_range (0.0943, 0.9848)	eps_len 51.07
[2023-04-15 16:55:21,839] 336	T_sample 29.92	T_update 3.79	ETA 1 day, 14:59:17	expert_R_avg 0.5626 [0.6854,0.6760,0.4280,0.6646,0.8065]	expert_R_range (0.0787, 0.9833)	eps_len 52.05
[2023-04-15 16:55:54,609] 337	T_sample 28.93	T_update 3.79	ETA 1 day, 13:49:59	expert_R_avg 0.5456 [0.7361,0.6703,0.4000,0.5677,0.8120]	expert_R_range (0.0965, 0.9878)	eps_len 55.28
[2023-04-15 16:56:27,168] 338	T_sample 28.72	T_update 3.80	ETA 1 day, 13:34:42	expert_R_avg 0.5450 [0.7355,0.6718,0.3991,0.5668,0.8108]	expert_R_range (0.1021, 0.9872)	eps_len 55.67
[2023-04-15 16:57:00,590] 339	T_sample 29.58	T_update 3.80	ETA 1 day, 14:34:05	expert_R_avg 0.5504 [0.7378,0.6719,0.4069,0.5741,0.8102]	expert_R_range (0.1070, 0.9890)	eps_len 54.60
[2023-04-15 16:57:33,079] 340	T_sample 28.65	T_update 3.80	ETA 1 day, 13:28:48	expert_R_avg 0.5480 [0.7358,0.6696,0.4016,0.5795,0.8091]	expert_R_range (0.0154, 0.9869)	eps_len 55.62
[2023-04-15 16:58:06,128] 341	T_sample 29.21	T_update 3.80	ETA 1 day, 14:07:20	expert_R_avg 0.5507 [0.7362,0.6682,0.4070,0.5800,0.8097]	expert_R_range (0.1230, 0.9896)	eps_len 55.81
[2023-04-15 16:58:41,434] 342	T_sample 31.46	T_update 3.81	ETA 1 day, 16:43:01	expert_R_avg 0.5560 [0.6907,0.6817,0.4181,0.6382,0.8223]	expert_R_range (0.0562, 0.9877)	eps_len 48.17
[2023-04-15 16:59:16,295] 343	T_sample 31.02	T_update 3.79	ETA 1 day, 16:11:33	expert_R_avg 0.5540 [0.6825,0.6804,0.4173,0.6415,0.8217]	expert_R_range (0.1028, 0.9870)	eps_len 49.93
[2023-04-15 16:59:51,127] 344	T_sample 31.00	T_update 3.79	ETA 1 day, 16:09:03	expert_R_avg 0.5576 [0.6800,0.6798,0.4253,0.6437,0.8206]	expert_R_range (0.1130, 0.9879)	eps_len 50.12
[2023-04-15 17:00:25,833] 345	T_sample 30.86	T_update 3.80	ETA 1 day, 15:59:31	expert_R_avg 0.5544 [0.6756,0.6799,0.4213,0.6430,0.8188]	expert_R_range (0.0652, 0.9848)	eps_len 51.83
[2023-04-15 17:01:00,847] 346	T_sample 31.18	T_update 3.79	ETA 1 day, 16:20:29	expert_R_avg 0.5575 [0.6932,0.6719,0.4164,0.6583,0.8040]	expert_R_range (0.0878, 0.9860)	eps_len 49.84
[2023-04-15 17:01:35,591] 347	T_sample 30.90	T_update 3.80	ETA 1 day, 16:01:05	expert_R_avg 0.5604 [0.6942,0.6727,0.4208,0.6615,0.8043]	expert_R_range (0.0996, 0.9861)	eps_len 50.80
[2023-04-15 17:02:09,979] 348	T_sample 30.55	T_update 3.80	ETA 1 day, 15:36:03	expert_R_avg 0.5640 [0.6949,0.6734,0.4258,0.6670,0.8061]	expert_R_range (0.1074, 0.9811)	eps_len 51.71
[2023-04-15 17:02:43,018] 349	T_sample 29.20	T_update 3.79	ETA 1 day, 14:02:05	expert_R_avg 0.5429 [0.7358,0.6676,0.3953,0.5679,0.8056]	expert_R_range (0.0956, 0.9883)	eps_len 55.54
[2023-04-15 17:03:16,158] 350	T_sample 29.29	T_update 3.80	ETA 1 day, 14:08:23	expert_R_avg 0.5432 [0.7373,0.6680,0.3974,0.5616,0.8057]	expert_R_range (0.0236, 0.9869)	eps_len 56.41
[2023-04-15 17:03:48,078] 351	T_sample 28.06	T_update 3.81	ETA 1 day, 12:43:20	expert_R_avg 0.5407 [0.7375,0.6654,0.3934,0.5593,0.8037]	expert_R_range (0.1088, 0.9875)	eps_len 57.09
[2023-04-15 17:04:20,341] 352	T_sample 28.43	T_update 3.78	ETA 1 day, 13:06:50	expert_R_avg 0.5424 [0.7360,0.6663,0.3945,0.5683,0.8046]	expert_R_range (0.0531, 0.9874)	eps_len 57.25
[2023-04-15 17:04:52,566] 353	T_sample 28.39	T_update 3.79	ETA 1 day, 13:03:28	expert_R_avg 0.5430 [0.7362,0.6646,0.3956,0.5694,0.8041]	expert_R_range (0.0711, 0.9879)	eps_len 57.13
[2023-04-15 17:05:27,372] 354	T_sample 30.98	T_update 3.78	ETA 1 day, 16:01:25	expert_R_avg 0.5561 [0.6888,0.6786,0.4188,0.6428,0.8156]	expert_R_range (0.1198, 0.9868)	eps_len 49.93
[2023-04-15 17:06:01,723] 355	T_sample 30.52	T_update 3.78	ETA 1 day, 15:29:19	expert_R_avg 0.5553 [0.6846,0.6794,0.4195,0.6417,0.8148]	expert_R_range (0.0367, 0.9879)	eps_len 50.96
[2023-04-15 17:06:35,626] 356	T_sample 30.06	T_update 3.80	ETA 1 day, 14:58:00	expert_R_avg 0.5531 [0.6820,0.6779,0.4167,0.6408,0.8149]	expert_R_range (0.1130, 0.9874)	eps_len 52.09
[2023-04-15 17:07:10,421] 357	T_sample 30.95	T_update 3.80	ETA 1 day, 15:58:49	expert_R_avg 0.5648 [0.7004,0.6712,0.4254,0.6672,0.8013]	expert_R_range (0.1024, 0.9823)	eps_len 49.95
[2023-04-15 17:07:44,954] 358	T_sample 30.69	T_update 3.80	ETA 1 day, 15:40:11	expert_R_avg 0.5615 [0.6972,0.6678,0.4212,0.6661,0.7987]	expert_R_range (0.1037, 0.9834)	eps_len 50.80
[2023-04-15 17:08:19,501] 359	T_sample 30.71	T_update 3.79	ETA 1 day, 15:40:33	expert_R_avg 0.5663 [0.6999,0.6707,0.4284,0.6693,0.7996]	expert_R_range (0.0831, 0.9837)	eps_len 51.01
[2023-04-15 17:08:54,300] 360	T_sample 30.96	T_update 3.79	ETA 1 day, 15:57:18	expert_R_avg 0.5679 [0.6990,0.6719,0.4317,0.6706,0.7981]	expert_R_range (0.0899, 0.9869)	eps_len 51.30
[2023-04-15 17:09:27,407] 361	T_sample 29.26	T_update 3.80	ETA 1 day, 14:00:18	expert_R_avg 0.5428 [0.7413,0.6663,0.3935,0.5666,0.8010]	expert_R_range (0.0404, 0.9863)	eps_len 57.44
[2023-04-15 17:09:59,912] 362	T_sample 28.66	T_update 3.80	ETA 1 day, 13:18:10	expert_R_avg 0.5383 [0.7437,0.6667,0.3861,0.5564,0.8020]	expert_R_range (0.1105, 0.9873)	eps_len 57.45
[2023-04-15 17:10:32,894] 363	T_sample 29.13	T_update 3.81	ETA 1 day, 13:50:17	expert_R_avg 0.5452 [0.7415,0.6665,0.3973,0.5698,0.8011]	expert_R_range (0.0683, 0.9889)	eps_len 58.08
[2023-04-15 17:11:04,702] 364	T_sample 27.96	T_update 3.81	ETA 1 day, 12:28:56	expert_R_avg 0.5407 [0.7398,0.6634,0.3908,0.5659,0.8004]	expert_R_range (0.0745, 0.9918)	eps_len 59.33
[2023-04-15 17:11:36,475] 365	T_sample 27.91	T_update 3.81	ETA 1 day, 12:25:52	expert_R_avg 0.5423 [0.7419,0.6635,0.3914,0.5710,0.7994]	expert_R_range (0.0409, 0.9861)	eps_len 58.96
[2023-04-15 17:12:11,741] 366	T_sample 31.43	T_update 3.79	ETA 1 day, 16:26:09	expert_R_avg 0.5569 [0.6927,0.6776,0.4196,0.6410,0.8129]	expert_R_range (0.1159, 0.9855)	eps_len 49.30
[2023-04-15 17:12:46,977] 367	T_sample 31.40	T_update 3.79	ETA 1 day, 16:23:24	expert_R_avg 0.5595 [0.6945,0.6769,0.4224,0.6464,0.8117]	expert_R_range (0.1110, 0.9841)	eps_len 48.95
[2023-04-15 17:13:21,482] 368	T_sample 30.67	T_update 3.79	ETA 1 day, 15:32:41	expert_R_avg 0.5563 [0.6837,0.6773,0.4214,0.6456,0.8102]	expert_R_range (0.1003, 0.9875)	eps_len 50.90
[2023-04-15 17:13:55,706] 369	T_sample 30.37	T_update 3.80	ETA 1 day, 15:12:35	expert_R_avg 0.5669 [0.7043,0.6683,0.4276,0.6712,0.7940]	expert_R_range (0.0706, 0.9843)	eps_len 52.01
[2023-04-15 17:14:29,946] 370	T_sample 30.41	T_update 3.79	ETA 1 day, 15:13:08	expert_R_avg 0.5666 [0.7027,0.6694,0.4290,0.6671,0.7932]	expert_R_range (0.1111, 0.9826)	eps_len 51.56
[2023-04-15 17:15:03,990] 371	T_sample 30.20	T_update 3.80	ETA 1 day, 14:59:04	expert_R_avg 0.5694 [0.7039,0.6706,0.4331,0.6698,0.7929]	expert_R_range (0.1006, 0.9820)	eps_len 51.53
[2023-04-15 17:15:37,841] 372	T_sample 30.01	T_update 3.80	ETA 1 day, 14:45:24	expert_R_avg 0.5692 [0.7015,0.6711,0.4331,0.6725,0.7921]	expert_R_range (0.0936, 0.9838)	eps_len 53.16
[2023-04-15 17:16:10,975] 373	T_sample 29.28	T_update 3.80	ETA 1 day, 13:55:15	expert_R_avg 0.5453 [0.7448,0.6673,0.3974,0.5661,0.7966]	expert_R_range (0.0484, 0.9900)	eps_len 55.22
[2023-04-15 17:16:43,644] 374	T_sample 28.83	T_update 3.79	ETA 1 day, 13:22:49	expert_R_avg 0.5435 [0.7465,0.6667,0.3927,0.5666,0.7964]	expert_R_range (0.1118, 0.9879)	eps_len 56.44
[2023-04-15 17:17:16,251] 375	T_sample 28.63	T_update 3.93	ETA 1 day, 13:17:59	expert_R_avg 0.5417 [0.7431,0.6632,0.3920,0.5649,0.7951]	expert_R_range (0.0847, 0.9866)	eps_len 57.13
[2023-04-15 17:17:48,907] 376	T_sample 28.82	T_update 3.79	ETA 1 day, 13:20:55	expert_R_avg 0.5396 [0.7433,0.6627,0.3892,0.5599,0.7943]	expert_R_range (0.0732, 0.9866)	eps_len 58.88
[2023-04-15 17:18:20,966] 377	T_sample 28.25	T_update 3.76	ETA 1 day, 12:39:13	expert_R_avg 0.5441 [0.7444,0.6636,0.3937,0.5725,0.7936]	expert_R_range (0.1188, 0.9876)	eps_len 58.06
[2023-04-15 17:18:56,404] 378	T_sample 31.67	T_update 3.73	ETA 1 day, 16:31:00	expert_R_avg 0.5572 [0.6934,0.6754,0.4198,0.6435,0.8070]	expert_R_range (0.0959, 0.9885)	eps_len 48.88
[2023-04-15 17:19:31,648] 379	T_sample 31.35	T_update 3.85	ETA 1 day, 16:16:46	expert_R_avg 0.5599 [0.6911,0.6752,0.4248,0.6489,0.8066]	expert_R_range (0.1129, 0.9856)	eps_len 50.24
[2023-04-15 17:20:06,230] 380	T_sample 30.73	T_update 3.81	ETA 1 day, 15:30:54	expert_R_avg 0.5565 [0.6833,0.6760,0.4222,0.6475,0.8048]	expert_R_range (0.1065, 0.9856)	eps_len 51.67
